threads,trial,ms,enq_mean_all,enq_mean_ovt,enq_max,enq_count,enq_pct,deq_mean_all,deq_mean_ovt,deq_max,deq_count,deq_pct,l1_missrate
2,32,4,0.006308,1.000000,1.000000,82.000000,0.630769,0.028385,1.000000,1.000000,369.000000,2.838462,7.234850
2,33,5,0.006462,1.000000,1.000000,84.000000,0.646154,0.026077,1.000000,1.000000,339.000000,2.607692,6.626300
2,34,4,0.006692,1.000000,1.000000,87.000000,0.669231,0.028769,1.002681,2.000000,373.000000,2.869231,7.237250
2,35,4,0.006846,1.000000,1.000000,89.000000,0.684615,0.028923,1.000000,1.000000,376.000000,2.892308,7.185200
2,36,4,0.007615,1.000000,1.000000,99.000000,0.761538,0.027462,1.000000,1.000000,357.000000,2.746154,7.420100
2,37,5,0.007692,1.000000,1.000000,100.000000,0.769231,0.032538,1.000000,1.000000,423.000000,3.253846,7.543050
2,38,5,0.006692,1.000000,1.000000,87.000000,0.669231,0.029000,1.000000,1.000000,377.000000,2.900000,7.241350
2,39,4,0.007769,1.000000,1.000000,101.000000,0.776923,0.028538,1.005420,3.000000,369.000000,2.838462,7.258900
2,40,4,0.005846,1.000000,1.000000,76.000000,0.584615,0.079077,3.050445,692.000000,337.000000,2.592308,6.695900
2,41,4,0.008385,1.000000,1.000000,109.000000,0.838462,0.028923,1.000000,1.000000,376.000000,2.892308,7.290450
2,42,4,0.006462,1.000000,1.000000,84.000000,0.646154,0.033923,1.000000,1.000000,441.000000,3.392308,7.223450
2,43,4,0.006231,1.000000,1.000000,81.000000,0.623077,0.029231,1.111111,39.000000,342.000000,2.630769,6.603300
2,44,4,0.005923,1.000000,1.000000,77.000000,0.592308,0.027769,1.000000,1.000000,361.000000,2.776923,6.793200
2,45,5,0.006923,1.000000,1.000000,90.000000,0.692308,0.030231,1.002551,2.000000,392.000000,3.015385,7.264800
2,46,4,0.007077,1.000000,1.000000,92.000000,0.707692,0.029077,1.000000,1.000000,378.000000,2.907692,7.267200
2,47,5,0.006308,1.000000,1.000000,82.000000,0.630769,0.030846,1.000000,1.000000,401.000000,3.084615,6.954400
2,48,4,0.006769,1.000000,1.000000,88.000000,0.676923,0.027923,1.000000,1.000000,363.000000,2.792308,7.397950
2,49,4,0.005692,1.000000,1.000000,74.000000,0.569231,0.030154,1.037037,15.000000,378.000000,2.907692,7.227950
2,50,5,0.007615,1.000000,1.000000,99.000000,0.761538,0.032692,1.000000,1.000000,425.000000,3.269231,7.569800
2,51,4,0.008000,1.000000,1.000000,104.000000,0.800000,0.029308,1.000000,1.000000,381.000000,2.930769,7.244000
2,52,4,0.006538,1.000000,1.000000,85.000000,0.653846,0.029923,1.000000,1.000000,389.000000,2.992308,7.303700
2,53,5,0.006077,1.000000,1.000000,79.000000,0.607692,0.027462,1.000000,1.000000,357.000000,2.746154,7.244350
2,54,5,0.007615,1.000000,1.000000,99.000000,0.761538,0.030231,1.000000,1.000000,393.000000,3.023077,6.708350
2,55,5,0.008692,1.000000,1.000000,113.000000,0.869231,0.030462,1.000000,1.000000,396.000000,3.046154,7.286250
2,56,5,0.007000,1.000000,1.000000,91.000000,0.700000,0.031231,1.000000,1.000000,406.000000,3.123077,7.213650
2,57,5,0.008846,1.000000,1.000000,115.000000,0.884615,0.035692,1.000000,1.000000,464.000000,3.569231,7.217850
2,58,5,0.007231,1.000000,1.000000,94.000000,0.723077,0.031615,1.000000,1.000000,411.000000,3.161538,7.242950
2,59,5,0.007769,1.000000,1.000000,101.000000,0.776923,0.033769,1.000000,1.000000,439.000000,3.376923,7.277600
2,60,4,0.006615,1.000000,1.000000,86.000000,0.661538,0.026769,1.000000,1.000000,348.000000,2.676923,7.289600
2,61,4,0.007077,1.000000,1.000000,92.000000,0.707692,0.029077,1.000000,1.000000,378.000000,2.907692,6.994850
2,62,4,0.005462,1.000000,1.000000,71.000000,0.546154,0.028769,1.005376,3.000000,372.000000,2.861538,7.273850
2,63,4,0.006769,1.000000,1.000000,88.000000,0.676923,0.029308,1.000000,1.000000,381.000000,2.930769,7.235550
2,64,5,0.006846,1.000000,1.000000,89.000000,0.684615,0.028385,1.000000,1.000000,369.000000,2.838462,6.905500
2,65,5,0.009769,1.270000,28.000000,100.000000,0.769231,0.035000,1.000000,1.000000,455.000000,3.500000,7.202000
2,66,5,0.006308,1.000000,1.000000,82.000000,0.630769,0.026692,1.000000,1.000000,347.000000,2.669231,7.226350
2,67,5,0.007462,1.000000,1.000000,97.000000,0.746154,0.034615,1.000000,1.000000,450.000000,3.461538,7.262650
2,68,5,0.007308,1.000000,1.000000,95.000000,0.730769,0.032154,1.000000,1.000000,418.000000,3.215385,7.305700
2,69,5,0.006308,1.000000,1.000000,82.000000,0.630769,0.027692,1.000000,1.000000,360.000000,2.769231,7.020450
2,70,4,0.005615,1.000000,1.000000,73.000000,0.561538,0.026538,1.000000,1.000000,345.000000,2.653846,7.203000
2,71,5,0.006538,1.000000,1.000000,85.000000,0.653846,0.030462,1.000000,1.000000,396.000000,3.046154,7.205600
2,72,5,0.008615,1.000000,1.000000,112.000000,0.861538,0.036077,1.000000,1.000000,469.000000,3.607692,7.303100
2,73,4,0.007308,1.000000,1.000000,95.000000,0.730769,0.030923,1.000000,1.000000,402.000000,3.092308,7.260650
2,74,4,0.030385,5.724638,327.000000,69.000000,0.530769,0.028615,1.155280,51.000000,322.000000,2.476923,6.731800
2,75,4,0.005462,1.000000,1.000000,71.000000,0.546154,0.028231,1.000000,1.000000,367.000000,2.823077,6.677050
2,76,4,0.006615,1.000000,1.000000,86.000000,0.661538,0.029692,1.000000,1.000000,386.000000,2.969231,6.651000
2,77,4,0.007077,1.000000,1.000000,92.000000,0.707692,0.029000,1.000000,1.000000,377.000000,2.900000,7.156800
2,78,5,0.006154,1.000000,1.000000,80.000000,0.615385,0.027000,1.000000,1.000000,351.000000,2.700000,7.273150
2,79,5,0.008154,1.000000,1.000000,106.000000,0.815385,0.029923,1.000000,1.000000,389.000000,2.992308,6.651900
2,80,5,0.007000,1.000000,1.000000,91.000000,0.700000,0.034692,1.000000,1.000000,451.000000,3.469231,7.334650
2,81,5,0.007692,1.000000,1.000000,100.000000,0.769231,0.033308,1.000000,1.000000,433.000000,3.330769,7.224700
2,82,4,0.007231,1.000000,1.000000,94.000000,0.723077,0.029615,1.000000,1.000000,385.000000,2.961538,7.267650
2,83,5,0.006692,1.000000,1.000000,87.000000,0.669231,0.030154,1.039788,16.000000,377.000000,2.900000,7.253750
2,84,5,0.007538,1.000000,1.000000,98.000000,0.753846,0.033615,1.000000,1.000000,437.000000,3.361538,7.224000
2,85,5,0.007000,1.000000,1.000000,91.000000,0.700000,0.031615,1.119891,45.000000,367.000000,2.823077,6.675200
2,86,4,0.007385,1.000000,1.000000,96.000000,0.738462,0.029077,1.000000,1.000000,378.000000,2.907692,7.273250
2,87,5,0.006923,1.000000,1.000000,90.000000,0.692308,0.033692,1.000000,1.000000,438.000000,3.369231,7.439450
2,88,4,0.007462,1.000000,1.000000,97.000000,0.746154,0.031231,1.000000,1.000000,406.000000,3.123077,7.210900
2,89,4,0.007462,1.000000,1.000000,97.000000,0.746154,0.030462,1.000000,1.000000,396.000000,3.046154,7.071000
2,90,4,0.007308,1.000000,1.000000,95.000000,0.730769,0.026385,1.000000,1.000000,343.000000,2.638462,6.730200
2,91,4,0.005692,1.000000,1.000000,74.000000,0.569231,0.030000,1.000000,1.000000,390.000000,3.000000,7.211200
2,92,4,0.006231,1.000000,1.000000,81.000000,0.623077,0.026154,1.011905,5.000000,336.000000,2.584615,6.643450
2,93,4,0.006769,1.000000,1.000000,88.000000,0.676923,0.077923,3.005935,677.000000,337.000000,2.592308,6.675950
2,94,4,0.007154,1.000000,1.000000,93.000000,0.715385,0.024923,1.000000,1.000000,324.000000,2.492308,6.683600
2,95,5,0.008615,1.000000,1.000000,112.000000,0.861538,0.036385,1.000000,1.000000,473.000000,3.638462,7.282150
2,96,4,0.007077,1.000000,1.000000,92.000000,0.707692,0.029846,1.000000,1.000000,388.000000,2.984615,7.183600
2,97,4,0.006692,1.000000,1.000000,87.000000,0.669231,0.028154,1.000000,1.000000,366.000000,2.815385,7.234950
2,98,4,0.007462,1.000000,1.000000,97.000000,0.746154,0.025923,1.000000,1.000000,337.000000,2.592308,7.257000
2,99,4,0.007615,1.000000,1.000000,99.000000,0.761538,0.031308,1.000000,1.000000,407.000000,3.130769,7.238500
3,0,6,0.042923,1.758403,355.000000,476.000000,2.441026,0.099795,1.013542,4.000000,1920.000000,9.846154,10.466200
3,1,6,0.026051,1.009940,2.000000,503.000000,2.579487,0.103897,1.016048,2.000000,1994.000000,10.225641,10.732600
3,2,6,0.026462,1.025845,4.000000,503.000000,2.579487,0.104564,1.018991,10.000000,2001.000000,10.261538,11.179633
3,3,6,0.026769,1.041916,20.000000,501.000000,2.569231,0.104051,1.020624,2.000000,1988.000000,10.194872,10.708400
3,4,6,0.028000,1.012987,2.000000,539.000000,2.764103,0.108923,1.033074,34.000000,2056.000000,10.543590,10.771700
3,5,7,0.025795,1.014113,2.000000,496.000000,2.543590,0.104000,1.020634,2.000000,1987.000000,10.189744,10.754867
3,6,6,0.026154,1.011905,2.000000,504.000000,2.584615,0.105077,1.012352,2.000000,2024.000000,10.379487,10.805267
3,7,6,0.028051,1.011091,2.000000,541.000000,2.774359,0.101487,1.022211,2.000000,1936.000000,9.928205,10.747867
3,8,6,0.026308,1.015842,2.000000,505.000000,2.589744,0.107487,1.021941,2.000000,2051.000000,10.517949,10.834433
3,9,6,0.025179,1.018672,2.000000,482.000000,2.471795,0.109231,1.020115,2.000000,2088.000000,10.707692,10.759500
3,10,6,0.025897,1.016097,2.000000,497.000000,2.548718,0.111846,1.021067,3.000000,2136.000000,10.953846,10.845133
3,11,6,0.026051,1.016000,2.000000,500.000000,2.564103,0.108051,1.021823,6.000000,2062.000000,10.574359,10.789300
3,12,6,0.024769,1.008351,2.000000,479.000000,2.456410,0.105282,1.020378,2.000000,2012.000000,10.317949,10.713233
3,13,6,0.025795,1.014113,2.000000,496.000000,2.543590,0.110256,1.037144,35.000000,2073.000000,10.630769,10.905967
3,14,6,0.025077,1.010331,2.000000,484.000000,2.482051,0.102410,1.020961,2.000000,1956.000000,10.030769,10.740700
3,15,6,0.026205,1.007890,2.000000,507.000000,2.600000,0.104051,1.022681,3.000000,1984.000000,10.174359,10.781567
3,16,6,0.024923,1.004132,2.000000,484.000000,2.482051,0.106000,1.021750,2.000000,2023.000000,10.374359,10.643033
3,17,6,0.023590,1.013216,2.000000,454.000000,2.328205,0.105538,1.021340,2.000000,2015.000000,10.333333,10.719333
3,18,6,0.026615,1.009728,2.000000,514.000000,2.635897,0.107692,1.018429,2.000000,2062.000000,10.574359,10.753200
3,19,6,0.026359,1.017822,2.000000,505.000000,2.589744,0.108564,1.020733,2.000000,2074.000000,10.635897,10.838467
3,20,6,0.024821,1.014675,2.000000,477.000000,2.446154,0.106256,1.021696,2.000000,2028.000000,10.400000,10.732133
3,21,6,0.028154,1.016667,2.000000,540.000000,2.769231,0.104000,1.020121,2.000000,1988.000000,10.194872,10.804367
3,22,6,0.025692,1.008048,2.000000,497.000000,2.548718,0.103333,1.022324,2.000000,1971.000000,10.107692,10.803767
3,23,6,0.024000,1.006452,2.000000,465.000000,2.384615,0.108769,1.016291,2.000000,2087.000000,10.702564,10.750233
3,24,6,0.025026,1.025210,7.000000,476.000000,2.441026,0.100821,1.019181,2.000000,1929.000000,9.892308,10.529200
3,25,6,0.025077,1.010331,2.000000,484.000000,2.482051,0.108154,1.018841,2.000000,2070.000000,10.615385,10.882533
